book_id,goodreads_book_id,books_count,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
171,6969,1710,"Jane Austen, Fiona Stafford",1815.0,Emma,Emma,eng,3.99,459826,497949,11724,11386,25777,102144,178238,180404
172,15823480,1492,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Анна Каренина,Anna Karenina,eng,4.02,297472,472796,18064,11738,26945,88365,158179,187569
173,227463,283,Anthony Burgess,1962.0,A Clockwork Orange,A Clockwork Orange,eng,3.98,431195,454391,9958,14741,24244,84863,163488,167055
174,1812457,134,William Paul Young,2007.0,The Shack: Where Tragedy Confronts Eternity,The Shack,eng,3.74,419539,438292,29377,35734,42977,84751,111923,162907
175,4502507,87,Rick Riordan,2009.0,The Last Olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",eng,4.5,397500,499510,17693,2098,6501,45208,133168,312535
176,18342,7,Stephen King,1986.0,It,It,en-US,4.18,292592,479381,11698,8464,19610,75841,148672,226794
177,7144,1714,"Fyodor Dostoyevsky, David McDuff",1866.0,Преступление и наказание,Crime and Punishment,eng,4.18,380903,444675,12605,9477,20078,64050,137104,213966
178,6514,246,Sylvia Plath,1963.0,The Bell Jar,The Bell Jar,en-US,3.98,401605,442157,15963,8266,23983,92408,162216,155284
179,252577,184,Frank McCourt,1996.0,Angela's Ashes: A Memoir,"Angela's Ashes (Frank McCourt, #1)",eng,4.07,392103,419746,9798,7657,18327,73550,155775,164437
180,52036,972,"Hermann Hesse, Hilda Rosner",1922.0,Siddhartha,Siddhartha,eng,3.99,372099,418653,11518,10229,25529,83698,138837,160360
181,168642,223,Truman Capote,1965.0,In Cold Blood,In Cold Blood,eng,4.05,381652,401839,11754,10639,17836,70857,144616,157891
182,6304335,119,"Kami Garcia, Margaret Stohl",2009.0,Beautiful Creatures,"Beautiful Creatures (Caster Chronicles, #1)",eng,3.76,436093,458518,20808,19917,43525,113352,132492,149232
183,7171637,103,Cassandra Clare,2010.0,Clockwork Angel,"Clockwork Angel (The Infernal Devices, #1)",eng,4.33,490890,515759,24385,8364,15544,61409,140928,289514
184,39988,242,"Roald Dahl, Quentin Blake",1988.0,Matilda,Matilda,eng,4.29,440743,463491,11053,4277,10823,64536,152003,231852
185,9361589,119,Erin Morgenstern,2011.0,The Night Circus,The Night Circus,eng,4.03,429543,474826,54008,11349,28650,84254,159596,190977
186,37470,111,Philippa Gregory,2001.0,The Other Boleyn Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,4.04,381080,399223,15846,5311,16716,78620,153807,144769
187,24770,98,Scott Westerfeld,2005.0,Uglies,"Uglies (Uglies, #1)",eng,3.86,449073,464589,21234,15531,34808,106086,151540,156624
188,10664113,115,George R.R. Martin,2011.0,A Dance with Dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,4.31,365954,424618,20072,2399,10150,53744,147136,211189
189,33,380,J.R.R. Tolkien,1955.0,The Lord of the Rings,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,4.47,389054,436346,9365,4807,9577,37552,106818,277592
190,12262741,101,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail ,Wild: From Lost to Found on the Pacific Crest Trail,eng,3.96,379872,420903,34444,8344,22137,85489,165482,139451
191,472331,90,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,Watchmen,en-US,4.35,398018,409323,10851,6349,11732,44847,116877,229518
192,186074,123,Patrick Rothfuss,2007.0,The Name of the Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,4.55,400101,449372,28631,5605,8582,28480,95470,311235
193,3228917,120,Malcolm Gladwell,2008.0,Outliers: The Story of Success,Outliers: The Story of Success,en-US,4.11,353011,369126,19383,4494,12545,62510,148978,140599
194,153747,1823,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby Dick; or, The Whale","Moby-Dick or, The Whale",eng,3.46,358050,397963,11223,35983,52601,103625,102432,103322
195,2728527,116,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626,423672,39853,7190,17250,68942,155107,175183
196,5759,162,Chuck Palahniuk,1996.0,Fight Club,Fight Club,eng,4.2,365349,388654,11176,4578,12632,58110,139554,173780
197,301082,109,Charlaine Harris,2001.0,Dead Until Dark,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,420764,444824,16818,11330,25781,96290,148326,163097
198,11486,155,Alice Walker,1982.0,The Color Purple,The Color Purple,eng,4.17,376766,400965,9485,6298,14477,62380,140835,176975
199,12691,119,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,367304,379348,13407,5485,14940,68532,131536,158855
200,16299,474,Agatha Christie,1939.0,Ten Little Niggers,And Then There Were None,eng,4.23,408983,456680,17264,6134,12476,66243,156306,215521
201,6411961,208,Dan Brown,2009.0,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,369428,404982,24199,11293,40545,120122,136545,96477
202,6339664,91,Becca Fitzpatrick,2009.0,"Hush, Hush","Hush, Hush (Hush, Hush, #1)",en-US,4.0,448166,461802,21871,19338,33543,82544,120204,206173
203,11505797,85,Jamie McGuire,2011.0,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",eng,4.15,418309,442696,25298,17185,23298,61993,115123,225097
205,43763,189,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566,393941,7951,7519,22377,84804,137659,141582
206,10507293,93,Kiera Cass,2012.0,The Selection,"The Selection (The Selection, #1)",en-US,4.15,505340,539091,35681,13841,25349,83692,158716,257493
207,6853,109,Janet Evanovich,1994.0,One for the Money,"One for the Money (Stephanie Plum, #1)",en-US,4.03,391007,403315,13050,9176,19657,80319,133454,160709
208,6493208,66,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,eng,4.04,377249,404440,28624,10782,18237,70339,151226,153856
209,23807,187,Thomas Harris,1988.0,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107,366112,3866,10268,12845,55427,123652,163920
210,345627,132,Richelle Mead,2007.0,,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283,455151,19720,12535,22043,73357,129382,217834
211,40102,116,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,360338,12215,6804,20128,85934,139947,107525
212,6867,155,Ian McEwan,2001.0,Atonement,Atonement,eng,3.88,347006,365658,14815,11473,25462,77135,134788,116800
213,485894,1316,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,The Metamorphosis,eng,3.78,364933,414533,10252,15430,33226,98774,146297,120806
214,561456,94,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668,486262,15418,1863,7934,65220,162371,248874
215,9969571,112,Ernest Cline,2011.0,,Ready Player One,eng,4.31,349423,421819,52120,5150,12928,48285,134107,221349
216,3153910,90,Garth Stein,2006.0,The Art of Racing in the Rain,The Art of Racing in the Rain,eng,4.19,327409,354319,32021,4808,13901,53780,118166,163664
217,21996,70,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385,350607,25846,6687,18709,69012,135360,120839
218,13572249,96,Sylvia Day,2012.0,Bared to You,"Bared to You (Crossfire, #1)",eng,4.19,222678,386136,16748,9867,18983,55554,104657,197075
219,11127,270,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385,401676,8871,3772,12192,59975,133056,192681
220,3609760,20,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411,291899,532,6862,11019,48008,67939,158071
221,60748,74,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543,321298,13729,7819,16453,57341,98786,140899
222,7869,143,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,10266,17695,65161,118463,124627
223,249747,163,Eoin Colfer,2001.0,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923,399165,8384,14473,30894,94950,129607,129241
224,6487308,97,Lauren Kate,2009.0,Fallen,"Fallen (Fallen, #1)",en-US,3.74,395296,408108,17725,23594,41578,94145,107149,141642
225,4406,81,John Steinbeck,1952.0,East of Eden  ,East of Eden,eng,4.35,320919,336682,14454,4183,9409,39153,96741,187196
226,5886881,131,Gillian Flynn,2009.0,Dark Places,Dark Places,eng,3.92,333452,386607,28784,5169,17975,89242,165108,109113
227,5359,134,John Grisham,1993.0,The Client,The Client,eng,3.97,320083,325663,1917,2530,12566,79176,129019,102372
228,228333,84,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762,328073,5121,17006,43014,116021,95951,56081
229,24213,845,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,5294,17482,76985,127906,149523
230,2156,1451,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,Persuasion,eng,4.13,365425,402359,13117,6688,15653,71218,133222,175578
231,556602,117,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key,eng,4.14,312444,347631,26614,3865,12684,55760,134748,140574
232,43615,213,Stephen King,1982.0,The Gunslinger,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494,366377,13014,9958,24111,72736,112895,146677
233,9712,347,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,Love in the Time of Cholera,eng,3.89,283806,323461,15246,11450,23825,65668,110544,111974
234,439288,87,Laurie Halse Anderson,1999.0,Speak,Speak,eng,4.0,360156,372404,18379,7770,21049,76503,125660,141422
235,17802724,95,Liane Moriarty,2013.0,The Husband's Secret ,The Husband's Secret,eng,3.92,232106,351805,27610,4175,15649,80869,155945,95167
236,1898,101,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258,301593,10439,8041,10286,46060,112601,124605
238,242006,79,Augusten Burroughs,2002.0,Running with Scissors,Running with Scissors,en-US,3.7,293878,306388,11601,13569,27249,78405,105786,81379
239,8908,137,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,345149,22412,7680,19887,65570,121537,130475
240,17212231,235,Dan Brown,2013.0,Inferno,"Inferno (Robert Langdon, #4)",eng,3.8,287533,345560,33700,7261,26077,89237,128374,94611
241,47281,81,Lois Lowry,1989.0,Number the Stars,Number the Stars,eng,4.11,333638,342365,10304,3797,12794,63919,123296,138559
242,13145,122,James Patterson,1993.0,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,318031,3600,4281,10929,61630,118236,122955
243,10614,197,Stephen King,1987.0,Misery,Misery,en-GB,4.11,334647,352203,6416,4302,12725,64835,128990,141351
244,66559,136,Gillian Flynn,2006.0,Sharp Objects,Sharp Objects,en-US,3.92,207889,354838,28268,4988,17566,81036,147558,103690
245,2839,125,Katherine Paterson,1977.0,Bridge to Terabithia,Bridge to Terabithia,eng,3.98,337644,353474,9270,8287,20081,74409,119504,131193
246,30183,97,"P.C. Cast, Kristin Cast",2007.0,Marked,"Marked (House of Night, #1)",en-US,3.79,360044,371020,12870,21547,34170,81486,97982,135835
247,36072,250,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700,333884,6148,9038,17041,61036,109359,137410
248,1622,1379,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,A Midsummer Night's Dream,eng,3.94,334241,361510,5724,5598,20498,84388,130051,120975
249,4588,104,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402
250,11387515,124,R.J. Palacio,2012.0,Wonder,Wonder,eng,4.43,228538,377791,43021,4504,7833,34567,105977,224910
251,233093,99,Dr. Seuss,1957.0,The Cat in the Hat,The Cat in the Hat,eng,4.15,314016,317182,4299,6179,14497,57850,85944,152712
252,11235712,92,Marissa Meyer,2012.0,Cinder,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663,454146,41109,12154,18256,66180,150914,206642
253,16160797,48,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712,340495,27258,9729,20151,79290,138955,92370
254,6068551,96,Maggie Stiefvater,2009.0,Shiver,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625,370811,20521,17815,35108,86129,105099,126660
255,662,147,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,Atlas Shrugged,eng,3.68,283295,296645,14666,30901,27442,53762,78744,105796
256,49436,67,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516,288520,21681,14371,27844,77127,97820,71358
257,13023,4,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,,Alice in Wonderland,eng,4.03,343252,343271,4876,7467,18101,70170,109730,137803
258,1232,279,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685,317554,24652,4789,11769,42214,101612,157170
259,7631105,107,James Dashner,2010.0,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,346307,23058,5525,21370,79458,124458,115496
260,4865,353,Dale Carnegie,1936.0,How to Win Friends and Influence People,How to Win Friends and Influence People,eng,4.13,282623,305437,7909,6734,13880,50529,94743,139551
261,480479,59,Frances Mayes,1996.0,Under the Tuscan Sun,Under the Tuscan Sun,eng,3.72,279264,281836,3074,12008,22882,74910,93439,78597
262,19486412,107,Liane Moriarty,2014.0,Big Little Lies,Big Little Lies,eng,4.2,306186,371433,30120,3775,7865,49115,159494,151184
263,24337,61,Gail Carson Levine,1997.0,Ella Enchanted,Ella Enchanted,eng,3.97,339117,345749,8534,6619,20066,80272,110568,128224
264,3876,343,Ernest Hemingway,1926.0,The Sun Also Rises,The Sun Also Rises,en-US,3.83,284988,303117,9826,9602,23682,70004,105785,94044
265,14891,127,Betty  Smith,1943.0,A Tree Grows In Brooklyn ,A Tree Grows in Brooklyn,eng,4.24,291909,309000,16088,3693,9667,43734,103879,148027
266,13148,111,James Patterson,1995.0,Kiss the Girls,"Kiss the Girls (Alex Cross, #2)",eng,3.93,274639,279116,2798,10518,14558,58296,95980,99764
267,21853621,90,Kristin Hannah,2015.0,The Nightingale,The Nightingale,eng,4.54,253606,327015,37279,2829,4913,20612,82844,215817
268,6334,159,Kazuo Ishiguro,2005.0,Never Let Me Go,Never Let Me Go,eng,3.8,294123,323627,21927,9081,26036,78203,118163,92144
269,366522,17,Cecelia Ahern,2003.0,"PS, I Love You",P.S. I Love You,en-US,4.01,262921,283413,7069,7027,16336,56951,90089,113010
270,12873,306,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,Rebecca,en-US,4.2,177384,329596,14920,4565,10900,49263,112768,152100
271,18373,163,Daniel Keyes,1966.0,Flowers for Algernon,Flowers for Algernon,en-US,4.07,313044,336199,11328,4223,14882,65106,122462,129526
272,6952,177,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,Like Water for Chocolate,en-US,3.94,263199,285469,6559,8887,15941,60147,100011,100483
273,1103,105,Lisa See,2005.0,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,eng,4.05,280475,290660,15807,3268,11286,56005,116178,103923
274,22034,259,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,The Godfather,eng,4.36,256480,270386,5832,2930,5985,30009,83730,147732
275,49750,116,John Green,2006.0,An Abundance of Katherines,An Abundance of Katherines,eng,3.63,312754,347424,20657,14225,36867,98115,111740,86477
276,29579,169,Isaac Asimov,1951.0,Foundation,Foundation (Foundation #1),eng,4.13,279688,297588,6240,7697,12471,47251,97583,132586
277,15783514,109,Neil Gaiman,2013.0,The Ocean at the End of the Lane,The Ocean at the End of the Lane,eng,3.99,293844,336251,37655,7038,18089,64714,127761,118649
278,30118,32,Shel Silverstein,1981.0,A Light in the Attic,A Light in the Attic,eng,4.34,297861,304514,2431,3585,7593,38923,85051,169362
279,29056083,95,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child, Parts One and Two","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603,397773,53365,15828,35842,96395,133156,116552
280,11614718,108,Lauren Oliver,2011.0,Delirium,"Delirium (Delirium, #1)",eng,3.99,256975,352398,24271,8868,21223,68789,117580,135938
281,32499,145,John Grisham,1992.0,The Pelican Brief,The Pelican Brief,eng,3.95,288376,296168,2006,2362,12423,73587,116438,91358
282,17061,153,Neil Gaiman,2002.0,Coraline,Coraline,eng,4.03,316379,343630,13905,7078,15010,67188,126167,128187
283,12067,114,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",en-US,4.25,298304,326373,13914,4991,10988,44804,101159,164431
284,70401,312,Jack Kerouac,1955.0,On the Road,On the Road,eng,3.64,246602,277884,12011,13769,31221,70104,88569,74221
285,16181775,122,Graeme Simsion,2013.0,The Rosie Project,"The Rosie Project (Don Tillman, #1)",eng,4.01,251703,305509,31155,4544,11558,57792,133951,97664
286,3063499,99,Nicholas Sparks,2008.0,The Lucky One,The Lucky One,en-US,4.1,267166,281323,9476,3661,11792,54208,94613,117049
287,2122,154,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,The Fountainhead,eng,3.85,244545,254976,10198,18158,18720,44131,76424,97543
289,76620,193,Richard Adams,1972.0,Watership Down,"Watership Down (Watership Down, #1)",eng,4.05,292426,308373,10399,9158,15767,52906,102093,128449
290,10335308,18,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),Is Everyone Hanging Out Without Me? (And Other Concerns),eng,3.84,290674,312931,19397,6438,18856,81229,117248,89160
291,3591262,74,Abraham Verghese,2009.0,Cutting for Stone,Cutting for Stone,eng,4.28,258319,281079,23146,4586,9249,32671,91293,143280
292,140225,299,"C.S. Lewis, Pauline Baynes",1951.0,The Voyage of the Dawn Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",eng,4.08,306492,325264,4620,2658,12490,69089,112121,128906
293,295,2573,Robert Louis Stevenson,1882.0,Treasure Island,Treasure Island,eng,3.82,268012,310515,7917,5349,19127,86487,114968,84584
294,9520360,69,Rick Riordan,2011.0,The Son of Neptune ,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,316800,12270,1773,4666,30788,93611,185962
